id	timestamp	content	user	topic
864	2020-02-19 14:22:35	engine returns: 483	A2M6O2Z15SHWDQ	2
865	2020-02-19 14:22:35	user queries subtopic 30 with: symptoms of plague	A2M6O2Z15SHWDQ	2
866	2020-02-19 14:22:41	users judges paragraph 286 relevant	A2VL807897JLT9	8
867	2020-02-19 14:22:45	users judges paragraph 380 relevant	A1GKD3NG1NNHRP	10
868	2020-02-19 14:22:53	users judges paragraph 483 relevant	A2M6O2Z15SHWDQ	2
869	2020-02-19 14:23:01	topic 2 is assigned to the user	A1PTH9KTRO06EG	2
870	2020-02-19 14:23:04	user queries subtopic 4 with: conservation efforts	A1GKD3NG1NNHRP	10
871	2020-02-19 14:23:04	engine returns: 385	A1GKD3NG1NNHRP	10
872	2020-02-19 14:23:05	user queries subtopic 22 with: Different classes public versus private school	A8C3WNWRBWUXO	4
873	2020-02-19 14:23:05	engine returns: 600	A8C3WNWRBWUXO	4
874	2020-02-19 14:23:06	task started	A1PTH9KTRO06EG	2
875	2020-02-19 14:23:07	topic 9 is assigned to the user	A3HN4CIWMVWYVF	9
876	2020-02-19 14:23:09	task started	A3HN4CIWMVWYVF	9
877	2020-02-19 14:23:18	topic read	A1PTH9KTRO06EG	2
878	2020-02-19 14:23:19	search started	A1PTH9KTRO06EG	2
879	2020-02-19 14:23:21	users judges paragraph 600 irrelevant	A8C3WNWRBWUXO	4
880	2020-02-19 14:23:22	topic 6 is assigned to the user	A2JQPSIVUCW92T	6
881	2020-02-19 14:23:26	topic read	A3HN4CIWMVWYVF	9
882	2020-02-19 14:23:33	user queries subtopic 28 with: Black Death history	A1PTH9KTRO06EG	2
883	2020-02-19 14:23:33	engine returns: 474	A1PTH9KTRO06EG	2
884	2020-02-19 14:23:33	task started	A2JQPSIVUCW92T	6
885	2020-02-19 14:23:34	topic read	A1VB3MHF6YCDHJ	2
886	2020-02-19 14:23:35	user queries subtopic 42 with: oxygen in nature	A2VL807897JLT9	8
887	2020-02-19 14:23:35	engine returns: 283	A2VL807897JLT9	8
888	2020-02-19 14:23:39	search started	A3HN4CIWMVWYVF	9
889	2020-02-19 14:23:41	users judges paragraph 283 relevant	A2VL807897JLT9	8
890	2020-02-19 14:23:48	user queries subtopic 29 with: how plague occurs	A2M6O2Z15SHWDQ	2
891	2020-02-19 14:23:48	engine returns: 475	A2M6O2Z15SHWDQ	2
892	2020-02-19 14:23:52	topic 11 is assigned to the user	A3RDH0U2H6JCBC	11
893	2020-02-19 14:23:56	search started	A1VB3MHF6YCDHJ	2
894	2020-02-19 14:23:57	users judges paragraph 385 relevant	A1GKD3NG1NNHRP	10
895	2020-02-19 14:23:57	engine returns: 597	A8C3WNWRBWUXO	4
896	2020-02-19 14:23:57	user queries subtopic 20 with: Is anything different taught in private schools	A8C3WNWRBWUXO	4
897	2020-02-19 14:23:58	task started	A3RDH0U2H6JCBC	11
898	2020-02-19 14:24:02	users judges paragraph 474 relevant	A1PTH9KTRO06EG	2
899	2020-02-19 14:24:03	users judges paragraph 597 irrelevant	A8C3WNWRBWUXO	4
900	2020-02-19 14:24:10	search started	A37K1ICCYT6EU1	5
901	2020-02-19 14:24:11	satisfaction question started	A1GKD3NG1NNHRP	10
902	2020-02-19 14:24:15	user is satisfied	A1GKD3NG1NNHRP	10
903	2020-02-19 14:24:15	task completed	A1GKD3NG1NNHRP	10
904	2020-02-19 14:24:16	engine returns: 474	A1PTH9KTRO06EG	2
905	2020-02-19 14:24:16	user queries subtopic 31 with: Black Death deaths	A1PTH9KTRO06EG	2
906	2020-02-19 14:24:17	topic 9 is assigned to the user	A27IRXEUGO2QFY	9
907	2020-02-19 14:24:19	topic read	A3RDH0U2H6JCBC	11
908	2020-02-19 14:24:22	users judges paragraph 475 relevant	A2M6O2Z15SHWDQ	2
909	2020-02-19 14:24:25	task started	A27IRXEUGO2QFY	9
910	2020-02-19 14:24:28	topic read	A6BT4LGS56TC1	1
911	2020-02-19 14:24:29	user queries subtopic 19 with: What benefits are there to private schooling	A8C3WNWRBWUXO	4
912	2020-02-19 14:24:29	engine returns: 597	A8C3WNWRBWUXO	4
913	2020-02-19 14:24:31	engine returns: 286	A2VL807897JLT9	8
914	2020-02-19 14:24:31	user queries subtopic 48 with: oxygen biproducts	A2VL807897JLT9	8
915	2020-02-19 14:24:32	topic 10 is assigned to the user	A107RJSS561Y7R	10
916	2020-02-19 14:24:34	users judges paragraph 597 irrelevant	A8C3WNWRBWUXO	4
917	2020-02-19 14:24:35	users judges paragraph 286 irrelevant	A2VL807897JLT9	8
918	2020-02-19 14:24:36	task started	A107RJSS561Y7R	10
919	2020-02-19 14:24:39	users judges paragraph 474 relevant	A1PTH9KTRO06EG	2
920	2020-02-19 14:24:41	search started	A3RDH0U2H6JCBC	11
921	2020-02-19 14:24:43	topic read	A27IRXEUGO2QFY	9
922	2020-02-19 14:24:45	engine returns: 294	A2VL807897JLT9	8
923	2020-02-19 14:24:45	user queries subtopic 49 with: oxygen handling	A2VL807897JLT9	8
924	2020-02-19 14:24:45	search started	A27IRXEUGO2QFY	9
925	2020-02-19 14:24:49	users judges paragraph 294 irrelevant	A2VL807897JLT9	8
926	2020-02-19 14:24:55	engine returns: 483	A1PTH9KTRO06EG	2
927	2020-02-19 14:24:55	user queries subtopic 30 with: Black Death cure	A1PTH9KTRO06EG	2
928	2020-02-19 14:24:57	engine returns: 331	A3RDH0U2H6JCBC	11
929	2020-02-19 14:24:57	user queries subtopic 51 with: EU laws	A3RDH0U2H6JCBC	11
930	2020-02-19 14:25:04	engine returns: 504	A37K1ICCYT6EU1	5
931	2020-02-19 14:25:04	user queries subtopic 9 with: geologic principles pdf	A37K1ICCYT6EU1	5
932	2020-02-19 14:25:04	topic 4 is assigned to the user	A2Y5I2HJTRFR8H	4
933	2020-02-19 14:25:07	topic read	A107RJSS561Y7R	10
934	2020-02-19 14:25:08	task started	A2Y5I2HJTRFR8H	4
935	2020-02-19 14:25:09	engine returns: 597	A8C3WNWRBWUXO	4
936	2020-02-19 14:25:09	user queries subtopic 20 with: Why is there private schooling	A8C3WNWRBWUXO	4
937	2020-02-19 14:25:11	topic read	A7P3R1AIA4TVV	9
938	2020-02-19 14:25:13	engine returns: 475	A2M6O2Z15SHWDQ	2
939	2020-02-19 14:25:13	user queries subtopic 32 with: recovery from plague	A2M6O2Z15SHWDQ	2
940	2020-02-19 14:25:17	satisfaction question started	A27IRXEUGO2QFY	9
941	2020-02-19 14:25:17	users judges paragraph 504 irrelevant	A37K1ICCYT6EU1	5
942	2020-02-19 14:25:18	users judges paragraph 597 irrelevant	A8C3WNWRBWUXO	4
943	2020-02-19 14:25:19	users judges paragraph 475 irrelevant	A2M6O2Z15SHWDQ	2
944	2020-02-19 14:25:24	topic read	A2JQPSIVUCW92T	6
945	2020-02-19 14:25:25	user is satisfied	A27IRXEUGO2QFY	9
946	2020-02-19 14:25:25	task completed	A27IRXEUGO2QFY	9
947	2020-02-19 14:25:27	user queries subtopic 49 with: safety and oxygen	A2VL807897JLT9	8
948	2020-02-19 14:25:27	engine returns: 294	A2VL807897JLT9	8
949	2020-02-19 14:25:30	users judges paragraph 294 irrelevant	A2VL807897JLT9	8
950	2020-02-19 14:25:31	user queries subtopic 34 with: interaction phase	A3HN4CIWMVWYVF	9
951	2020-02-19 14:25:31	engine returns: 1	A3HN4CIWMVWYVF	9
952	2020-02-19 14:25:35	users judges paragraph 483 relevant	A1PTH9KTRO06EG	2
953	2020-02-19 14:25:35	topic read	A2Y5I2HJTRFR8H	4
954	2020-02-19 14:25:35	topic read	A1B1DPJRVIAV3L	4
955	2020-02-19 14:25:36	satisfaction question started	A2VL807897JLT9	8
956	2020-02-19 14:25:38	user is unsatisfied	A2VL807897JLT9	8
957	2020-02-19 14:25:38	task completed	A2VL807897JLT9	8
958	2020-02-19 14:25:38	topic read	A31XNLA9REVGXL	9
959	2020-02-19 14:25:39	user queries subtopic 22 with: How many student are in public versus private schools	A8C3WNWRBWUXO	4
960	2020-02-19 14:25:39	engine returns: 600	A8C3WNWRBWUXO	4
961	2020-02-19 14:25:44	users judges paragraph 600 irrelevant	A8C3WNWRBWUXO	4
962	2020-02-19 14:25:44	search started	A107RJSS561Y7R	10
963	2020-02-19 14:25:47	engine returns: 487	A1PTH9KTRO06EG	2
964	2020-02-19 14:25:47	user queries subtopic 32 with: Black Death facts	A1PTH9KTRO06EG	2
965	2020-02-19 14:25:48	topic 9 is assigned to the user	A3R10KQJRN20BW	9
966	2020-02-19 14:25:52	task started	A3R10KQJRN20BW	9
967	2020-02-19 14:25:54	user queries subtopic 32 with: treatment for plague	A2M6O2Z15SHWDQ	2
968	2020-02-19 14:25:54	engine returns: 475	A2M6O2Z15SHWDQ	2
969	2020-02-19 14:25:55	search started	A2JQPSIVUCW92T	6
970	2020-02-19 14:25:56	search started	A6BT4LGS56TC1	1
971	2020-02-19 14:26:03	users judges paragraph 475 irrelevant	A2M6O2Z15SHWDQ	2
972	2020-02-19 14:26:03	search started	A31XNLA9REVGXL	9
973	2020-02-19 14:26:03	users judges paragraph 1 relevant	A3HN4CIWMVWYVF	9
974	2020-02-19 14:26:04	topic read	A3R10KQJRN20BW	9
975	2020-02-19 14:26:06	search started	A3R10KQJRN20BW	9
976	2020-02-19 14:26:08	topic 8 is assigned to the user	A2RHE12CJSKCRE	8
977	2020-02-19 14:26:10	satisfaction question started	A2M6O2Z15SHWDQ	2
978	2020-02-19 14:26:12	satisfaction question started	A3R10KQJRN20BW	9
979	2020-02-19 14:26:13	user is satisfied	A2M6O2Z15SHWDQ	2
980	2020-02-19 14:26:13	task completed	A2M6O2Z15SHWDQ	2
981	2020-02-19 14:26:13	task started	A1PVBXVZ1L7AN9	10
982	2020-02-19 14:26:13	task started	A2RHE12CJSKCRE	8
983	2020-02-19 14:26:14	users judges paragraph 487 relevant	A1PTH9KTRO06EG	2
984	2020-02-19 14:26:15	user is satisfied	A3R10KQJRN20BW	9
985	2020-02-19 14:26:15	task completed	A3R10KQJRN20BW	9
986	2020-02-19 14:26:16	user queries subtopic 34 with: normans origins	A31XNLA9REVGXL	9
987	2020-02-19 14:26:16	engine returns: 1	A31XNLA9REVGXL	9
988	2020-02-19 14:26:18	search started	A2Y5I2HJTRFR8H	4
989	2020-02-19 14:26:20	user queries subtopic 1 with: history of the amazon rainforest	A107RJSS561Y7R	10
990	2020-02-19 14:26:20	engine returns: 374	A107RJSS561Y7R	10
991	2020-02-19 14:26:21	topic read	A2RHE12CJSKCRE	8
992	2020-02-19 14:26:23	search started	A2RHE12CJSKCRE	8
993	2020-02-19 14:26:38	user queries subtopic 35 with: Feedback phase	A3HN4CIWMVWYVF	9
994	2020-02-19 14:26:39	user queries subtopic 22 with: Religion in public private schools	A8C3WNWRBWUXO	4
995	2020-02-19 14:26:39	engine returns: 600	A8C3WNWRBWUXO	4
996	2020-02-19 14:26:39	engine returns: 2	A3HN4CIWMVWYVF	9
997	2020-02-19 14:26:39	engine returns: 474	A1PTH9KTRO06EG	2
998	2020-02-19 14:26:39	user queries subtopic 28 with: Where did black death come from	A1PTH9KTRO06EG	2
999	2020-02-19 14:26:45	topic 3 is assigned to the user	A3OHMIACG74ZYF	3
1000	2020-02-19 14:26:46	users judges paragraph 600 irrelevant	A8C3WNWRBWUXO	4
1001	2020-02-19 14:26:49	engine returns: 597	A2Y5I2HJTRFR8H	4
1002	2020-02-19 14:26:49	user queries subtopic 20 with: private schools	A2Y5I2HJTRFR8H	4
1003	2020-02-19 14:26:51	topic 2 is assigned to the user	A3PVTAHBV33G82	2
1004	2020-02-19 14:26:52	task started	A3OHMIACG74ZYF	3
1005	2020-02-19 14:26:53	topic 3 is assigned to the user	A1PKCBFB4QY19G	3
1006	2020-02-19 14:26:54	task started	A3PVTAHBV33G82	2
1007	2020-02-19 14:26:57	task started	A1PKCBFB4QY19G	3
1008	2020-02-19 14:27:00	topic 3 is assigned to the user	A37R0JYAB3QEX9	3
1009	2020-02-19 14:27:01	users judges paragraph 374 relevant	A107RJSS561Y7R	10
1010	2020-02-19 14:27:06	task started	A37R0JYAB3QEX9	3
1011	2020-02-19 14:27:06	users judges paragraph 474 relevant	A1PTH9KTRO06EG	2
1012	2020-02-19 14:27:10	satisfaction question started	A1PTH9KTRO06EG	2
1013	2020-02-19 14:27:11	users judges paragraph 597 relevant	A2Y5I2HJTRFR8H	4
1014	2020-02-19 14:27:11	user is satisfied	A1PTH9KTRO06EG	2
1015	2020-02-19 14:27:11	task completed	A1PTH9KTRO06EG	2
1016	2020-02-19 14:27:18	topic 6 is assigned to the user	A3AUIYZ27TBTP9	6
1017	2020-02-19 14:27:19	users judges paragraph 2 relevant	A3HN4CIWMVWYVF	9
1018	2020-02-19 14:27:24	engine returns: 2	A3HN4CIWMVWYVF	9
1019	2020-02-19 14:27:24	user queries subtopic 35 with: Feedback phase	A3HN4CIWMVWYVF	9
1020	2020-02-19 14:27:24	task started	A3AUIYZ27TBTP9	6
1021	2020-02-19 14:27:25	topic read	A3PVTAHBV33G82	2
1022	2020-02-19 14:27:26	topic read	A1PKCBFB4QY19G	3
1023	2020-02-19 14:27:26	users judges paragraph 2 relevant	A3HN4CIWMVWYVF	9
1024	2020-02-19 14:27:32	user queries subtopic 2 with: amazon rain forest location	A107RJSS561Y7R	10
1025	2020-02-19 14:27:32	engine returns: 371	A107RJSS561Y7R	10
1026	2020-02-19 14:27:35	engine returns: 619	A2Y5I2HJTRFR8H	4
1027	2020-02-19 14:27:35	user queries subtopic 25 with: private school funding	A2Y5I2HJTRFR8H	4
1028	2020-02-19 14:27:36	topic 2 is assigned to the user	A27IRXEUGO2QFY	2
1029	2020-02-19 14:27:38	users judges paragraph 619 relevant	A2Y5I2HJTRFR8H	4
1030	2020-02-19 14:27:40	task started	A27IRXEUGO2QFY	2
1031	2020-02-19 14:27:42	user queries subtopic 22 with: Average spending per student in public and private schools	A8C3WNWRBWUXO	4
1032	2020-02-19 14:27:42	engine returns: 600	A8C3WNWRBWUXO	4
1033	2020-02-19 14:27:43	topic read	A3AUIYZ27TBTP9	6
1034	2020-02-19 14:27:45	search started	A3AUIYZ27TBTP9	6
1035	2020-02-19 14:27:45	users judges paragraph 600 irrelevant	A8C3WNWRBWUXO	4
1036	2020-02-19 14:27:52	search started	A3PVTAHBV33G82	2
1037	2020-02-19 14:27:57	topic 10 is assigned to the user	AWN1PEZWRQSQ9	10
1038	2020-02-19 14:27:59	search started	A1PKCBFB4QY19G	3
1039	2020-02-19 14:27:59	user queries subtopic 26 with: private school enrollment	A2Y5I2HJTRFR8H	4
1040	2020-02-19 14:27:59	engine returns: 602	A2Y5I2HJTRFR8H	4
1041	2020-02-19 14:28:00	task started	AWN1PEZWRQSQ9	10
1042	2020-02-19 14:28:02	topic 6 is assigned to the user	A1PTH9KTRO06EG	6
1043	2020-02-19 14:28:05	users judges paragraph 371 relevant	A107RJSS561Y7R	10
1044	2020-02-19 14:28:06	topic read	A3OHMIACG74ZYF	3
1045	2020-02-19 14:28:06	engine returns: 474	A3PVTAHBV33G82	2
1046	2020-02-19 14:28:06	user queries subtopic 28 with: black death origin	A3PVTAHBV33G82	2
1047	2020-02-19 14:28:06	topic read	A37R0JYAB3QEX9	3
1048	2020-02-19 14:28:08	task started	A1PTH9KTRO06EG	6
1049	2020-02-19 14:28:10	users judges paragraph 602 irrelevant	A2Y5I2HJTRFR8H	4
1050	2020-02-19 14:28:12	search started	A3OHMIACG74ZYF	3
1051	2020-02-19 14:28:13	user queries subtopic 67 with: IPCC	A1PKCBFB4QY19G	3
1052	2020-02-19 14:28:13	engine returns: 852	A1PKCBFB4QY19G	3
1053	2020-02-19 14:28:17	topic read	A1PTH9KTRO06EG	6
1054	2020-02-19 14:28:17	topic read	A1PVBXVZ1L7AN9	10
1055	2020-02-19 14:28:18	search started	A1PTH9KTRO06EG	6
1056	2020-02-19 14:28:25	search started	A1PVBXVZ1L7AN9	10
1057	2020-02-19 14:28:25	engine returns: 597	A8C3WNWRBWUXO	4
1058	2020-02-19 14:28:25	user queries subtopic 19 with: Graduation rates from private schools	A8C3WNWRBWUXO	4
1059	2020-02-19 14:28:30	users judges paragraph 474 relevant	A3PVTAHBV33G82	2
1060	2020-02-19 14:28:32	topic 4 is assigned to the user	A29154I6TB66CI	4
1061	2020-02-19 14:28:32	users judges paragraph 597 irrelevant	A8C3WNWRBWUXO	4
1062	2020-02-19 14:28:32	engine returns: 596	A2Y5I2HJTRFR8H	4
1063	2020-02-19 14:28:32	user queries subtopic 21 with: private school scholarships	A2Y5I2HJTRFR8H	4
1064	2020-02-19 14:28:32	user queries subtopic 3 with: amazon rain forest biodiversity	A107RJSS561Y7R	10
1065	2020-02-19 14:28:32	engine returns: 380	A107RJSS561Y7R	10
1066	2020-02-19 14:28:33	topic read	A27IRXEUGO2QFY	2
1067	2020-02-19 14:28:33	users judges paragraph 852 relevant	A1PKCBFB4QY19G	3
1068	2020-02-19 14:28:36	task started	A29154I6TB66CI	4
1069	2020-02-19 14:28:39	topic read	AWN1PEZWRQSQ9	10
1070	2020-02-19 14:28:39	search started	A27IRXEUGO2QFY	2
1071	2020-02-19 14:28:44	topic 10 is assigned to the user	A27VFM67RPD2L5	10
1072	2020-02-19 14:28:45	user queries subtopic 15 with: Economic Inequality in usa	A1PTH9KTRO06EG	6
1073	2020-02-19 14:28:45	engine returns: 699	A1PTH9KTRO06EG	6
1074	2020-02-19 14:28:46	users judges paragraph 596 relevant	A2Y5I2HJTRFR8H	4
1075	2020-02-19 14:28:46	user queries subtopic 29 with: black death spread	A3PVTAHBV33G82	2
1076	2020-02-19 14:28:46	engine returns: 474	A3PVTAHBV33G82	2
1077	2020-02-19 14:28:48	task started	A27VFM67RPD2L5	10
1078	2020-02-19 14:28:51	users judges paragraph 474 relevant	A3PVTAHBV33G82	2
1079	2020-02-19 14:28:51	search started	AWN1PEZWRQSQ9	10
1080	2020-02-19 14:28:54	user queries subtopic 68 with: IPCC when do they meet	A1PKCBFB4QY19G	3
1081	2020-02-19 14:28:54	engine returns: 852	A1PKCBFB4QY19G	3
1082	2020-02-19 14:28:55	satisfaction question started	A27IRXEUGO2QFY	2
1083	2020-02-19 14:29:02	users judges paragraph 380 relevant	A107RJSS561Y7R	10
1084	2020-02-19 14:29:03	engine returns: 371	A1PVBXVZ1L7AN9	10
1085	2020-02-19 14:29:03	user queries subtopic 2 with: Amazon rainforest	A1PVBXVZ1L7AN9	10
1086	2020-02-19 14:29:06	user queries subtopic 30 with: black death symptoms	A3PVTAHBV33G82	2
1087	2020-02-19 14:29:06	engine returns: 483	A3PVTAHBV33G82	2
1088	2020-02-19 14:29:07	users judges paragraph 852 relevant	A1PKCBFB4QY19G	3
1089	2020-02-19 14:29:07	user queries subtopic 22 with: private vs. public schools	A2Y5I2HJTRFR8H	4
1090	2020-02-19 14:29:07	engine returns: 600	A2Y5I2HJTRFR8H	4
1091	2020-02-19 14:29:11	users judges paragraph 371 relevant	A1PVBXVZ1L7AN9	10
1092	2020-02-19 14:29:12	topic read	A27VFM67RPD2L5	10
1093	2020-02-19 14:29:13	user is satisfied	A27IRXEUGO2QFY	2
1094	2020-02-19 14:29:13	task completed	A27IRXEUGO2QFY	2
1095	2020-02-19 14:29:15	user queries subtopic 3 with: Amazon rainforest biodiversity	AWN1PEZWRQSQ9	10
1096	2020-02-19 14:29:15	engine returns: 380	AWN1PEZWRQSQ9	10
1097	2020-02-19 14:29:17	users judges paragraph 699 relevant	A1PTH9KTRO06EG	6
1098	2020-02-19 14:29:17	engine returns: 860	A1PKCBFB4QY19G	3
1099	2020-02-19 14:29:17	user queries subtopic 69 with: what does IPCC do	A1PKCBFB4QY19G	3
1100	2020-02-19 14:29:21	users judges paragraph 380 relevant	AWN1PEZWRQSQ9	10
1101	2020-02-19 14:29:21	users judges paragraph 600 irrelevant	A2Y5I2HJTRFR8H	4
1102	2020-02-19 14:29:25	users judges paragraph 860 relevant	A1PKCBFB4QY19G	3
1103	2020-02-19 14:29:28	satisfaction question started	A1PVBXVZ1L7AN9	10
1104	2020-02-19 14:29:31	task completed	A1PVBXVZ1L7AN9	10
1105	2020-02-19 14:29:31	user is satisfied	A1PVBXVZ1L7AN9	10
1106	2020-02-19 14:29:35	engine returns: 371	AWN1PEZWRQSQ9	10
1107	2020-02-19 14:29:35	user queries subtopic 2 with: Amazon rainforest location	AWN1PEZWRQSQ9	10
1108	2020-02-19 14:29:37	engine returns: 597	A2Y5I2HJTRFR8H	4
1109	2020-02-19 14:29:37	user queries subtopic 19 with: private school quality	A2Y5I2HJTRFR8H	4
1110	2020-02-19 14:29:37	user queries subtopic 22 with: Affects on society of private schools	A8C3WNWRBWUXO	4
1111	2020-02-19 14:29:37	engine returns: 600	A8C3WNWRBWUXO	4
1112	2020-02-19 14:29:38	user queries subtopic 17 with: Economic Inequality around the world	A1PTH9KTRO06EG	6
1113	2020-02-19 14:29:38	engine returns: 708	A1PTH9KTRO06EG	6
1114	2020-02-19 14:29:40	engine returns: 386	A107RJSS561Y7R	10
1115	2020-02-19 14:29:40	user queries subtopic 4 with: amazon rain forest conservation	A107RJSS561Y7R	10
1116	2020-02-19 14:29:40	users judges paragraph 600 irrelevant	A8C3WNWRBWUXO	4
1117	2020-02-19 14:29:41	users judges paragraph 483 relevant	A3PVTAHBV33G82	2
1118	2020-02-19 14:29:43	users judges paragraph 371 relevant	AWN1PEZWRQSQ9	10
1119	2020-02-19 14:29:47	user queries subtopic 71 with: IPCC publications	A1PKCBFB4QY19G	3
1120	2020-02-19 14:29:47	engine returns: 859	A1PKCBFB4QY19G	3
1121	2020-02-19 14:29:53	user queries subtopic 30 with: black death cure	A3PVTAHBV33G82	2
1122	2020-02-19 14:29:53	engine returns: 483	A3PVTAHBV33G82	2
1123	2020-02-19 14:29:54	users judges paragraph 597 irrelevant	A2Y5I2HJTRFR8H	4
1124	2020-02-19 14:29:58	user queries subtopic 1 with: Amazon rainforest history	AWN1PEZWRQSQ9	10
1125	2020-02-19 14:29:58	engine returns: 374	AWN1PEZWRQSQ9	10
1126	2020-02-19 14:29:59	users judges paragraph 859 relevant	A1PKCBFB4QY19G	3
1127	2020-02-19 14:30:00	satisfaction question started	A8C3WNWRBWUXO	4
1128	2020-02-19 14:30:03	users judges paragraph 386 relevant	A107RJSS561Y7R	10
1129	2020-02-19 14:30:03	users judges paragraph 708 relevant	A1PTH9KTRO06EG	6
1130	2020-02-19 14:30:06	users judges paragraph 374 relevant	AWN1PEZWRQSQ9	10
1131	2020-02-19 14:30:07	task completed	A8C3WNWRBWUXO	4
1132	2020-02-19 14:30:07	user is unsatisfied	A8C3WNWRBWUXO	4
1133	2020-02-19 14:30:11	user queries subtopic 70 with: how is IPCC funded	A1PKCBFB4QY19G	3
1134	2020-02-19 14:30:11	engine returns: 853	A1PKCBFB4QY19G	3
1135	2020-02-19 14:30:15	users judges paragraph 483 relevant	A3PVTAHBV33G82	2
1136	2020-02-19 14:30:18	user queries subtopic 5 with: amazon rain forest facts	A107RJSS561Y7R	10
1137	2020-02-19 14:30:18	engine returns: 371	A107RJSS561Y7R	10
1138	2020-02-19 14:30:23	users judges paragraph 853 relevant	A1PKCBFB4QY19G	3
1139	2020-02-19 14:30:23	engine returns: 602	A2Y5I2HJTRFR8H	4
1140	2020-02-19 14:30:23	user queries subtopic 26 with: private school classes	A2Y5I2HJTRFR8H	4
1141	2020-02-19 14:30:26	users judges paragraph 371 irrelevant	A107RJSS561Y7R	10
1142	2020-02-19 14:30:27	users judges paragraph 602 irrelevant	A2Y5I2HJTRFR8H	4
1143	2020-02-19 14:30:29	user queries subtopic 31 with: black death impact	A3PVTAHBV33G82	2
1144	2020-02-19 14:30:29	engine returns: 474	A3PVTAHBV33G82	2
1145	2020-02-19 14:30:31	engine returns: 708	A1PTH9KTRO06EG	6
1146	2020-02-19 14:30:31	user queries subtopic 17 with: Economic Inequality and how it is solved	A1PTH9KTRO06EG	6
1147	2020-02-19 14:30:35	users judges paragraph 474 relevant	A3PVTAHBV33G82	2
1148	2020-02-19 14:30:42	engine returns: 860	A1PKCBFB4QY19G	3
1149	2020-02-19 14:30:42	user queries subtopic 69 with: IPCC events and activities	A1PKCBFB4QY19G	3
1150	2020-02-19 14:30:45	satisfaction question started	A2Y5I2HJTRFR8H	4
1151	2020-02-19 14:30:46	user queries subtopic 5 with: facts about the amazon rain forest	A107RJSS561Y7R	10
1152	2020-02-19 14:30:46	engine returns: 371	A107RJSS561Y7R	10
1153	2020-02-19 14:30:48	user is satisfied	A2Y5I2HJTRFR8H	4
1154	2020-02-19 14:30:48	task completed	A2Y5I2HJTRFR8H	4
1155	2020-02-19 14:30:48	user queries subtopic 32 with: modern black death	A3PVTAHBV33G82	2
1156	2020-02-19 14:30:48	engine returns: 487	A3PVTAHBV33G82	2
1157	2020-02-19 14:30:52	users judges paragraph 371 irrelevant	A107RJSS561Y7R	10
1158	2020-02-19 14:30:54	users judges paragraph 860 relevant	A1PKCBFB4QY19G	3
1159	2020-02-19 14:30:56	user queries subtopic 4 with: amazon rainforest climate change conservation efforts	AWN1PEZWRQSQ9	10
1160	2020-02-19 14:30:56	engine returns: 386	AWN1PEZWRQSQ9	10
1161	2020-02-19 14:30:58	users judges paragraph 386 relevant	AWN1PEZWRQSQ9	10
1162	2020-02-19 14:31:03	engine returns: 852	A1PKCBFB4QY19G	3
1163	2020-02-19 14:31:03	user queries subtopic 67 with: who is a part of the IPCC	A1PKCBFB4QY19G	3
1164	2020-02-19 14:31:08	user queries subtopic 5 with: interesting facts about the amazon rainforest	A107RJSS561Y7R	10
1165	2020-02-19 14:31:08	engine returns: 371	A107RJSS561Y7R	10
1166	2020-02-19 14:31:10	users judges paragraph 852 irrelevant	A1PKCBFB4QY19G	3
1167	2020-02-19 14:31:10	users judges paragraph 487 relevant	A3PVTAHBV33G82	2
1168	2020-02-19 14:31:12	users judges paragraph 371 relevant	A107RJSS561Y7R	10
1169	2020-02-19 14:31:16	user queries subtopic 5 with: amazon rainforest basic facts	AWN1PEZWRQSQ9	10
1170	2020-02-19 14:31:16	engine returns: 371	AWN1PEZWRQSQ9	10
1171	2020-02-19 14:31:17	satisfaction question started	A107RJSS561Y7R	10
1172	2020-02-19 14:31:20	task completed	A107RJSS561Y7R	10
1173	2020-02-19 14:31:20	user is satisfied	A107RJSS561Y7R	10
1174	2020-02-19 14:31:20	users judges paragraph 371 relevant	AWN1PEZWRQSQ9	10
1175	2020-02-19 14:31:24	satisfaction question started	A1PKCBFB4QY19G	3
1176	2020-02-19 14:31:26	satisfaction question started	AWN1PEZWRQSQ9	10
1177	2020-02-19 14:31:27	user is satisfied	A1PKCBFB4QY19G	3
1178	2020-02-19 14:31:27	task completed	A1PKCBFB4QY19G	3
1179	2020-02-19 14:31:29	user is satisfied	AWN1PEZWRQSQ9	10
1180	2020-02-19 14:31:29	task completed	AWN1PEZWRQSQ9	10
1181	2020-02-19 14:31:33	satisfaction question started	A3PVTAHBV33G82	2
1182	2020-02-19 14:31:35	user is satisfied	A3PVTAHBV33G82	2
1183	2020-02-19 14:31:35	task completed	A3PVTAHBV33G82	2
1184	2020-02-19 14:31:54	users judges paragraph 708 relevant	A1PTH9KTRO06EG	6
1185	2020-02-19 14:32:08	user queries subtopic 14 with: Economic Inequality problems	A1PTH9KTRO06EG	6
1186	2020-02-19 14:32:08	engine returns: 699	A1PTH9KTRO06EG	6
1187	2020-02-19 14:32:34	users judges paragraph 699 relevant	A1PTH9KTRO06EG	6
1188	2020-02-19 14:32:37	topic 1 is assigned to the user	A60NQZ1KE5U8T	1
1189	2020-02-19 14:32:38	satisfaction question started	A1PTH9KTRO06EG	6
1190	2020-02-19 14:32:39	user is satisfied	A1PTH9KTRO06EG	6
