id	timestamp	content	user	topic
2178	2020-02-19 15:16:05	topic read	A240OTT1T85UGT	1
2179	2020-02-19 15:16:14	satisfaction question started	AWKUOA7M4P8YI	3
2180	2020-02-19 15:16:17	task completed	AWKUOA7M4P8YI	3
2181	2020-02-19 15:16:17	user is satisfied	AWKUOA7M4P8YI	3
2182	2020-02-19 15:16:38	topic 8 is assigned to the user	A7O82NXM2PI12	8
2183	2020-02-19 15:16:43	task started	A7O82NXM2PI12	8
2184	2020-02-19 15:16:45	user queries subtopic 59 with: What countries are subject to European Union Law	A2GR3333S2F53G	11
2185	2020-02-19 15:17:10	topic 7 is assigned to the user	A2N9U74YIPDQ9F	7
2186	2020-02-19 15:17:12	task started	A2N9U74YIPDQ9F	7
2187	2020-02-19 15:17:21	topic read	A7O82NXM2PI12	8
2188	2020-02-19 15:17:27	user queries subtopic 28 with: Black Death	A3P7QP6K56ED2Z	2
2189	2020-02-19 15:17:27	engine returns: 474	A3P7QP6K56ED2Z	2
2190	2020-02-19 15:17:30	topic 8 is assigned to the user	A2GR3333S2F53G	8
2191	2020-02-19 15:17:31	users judges paragraph 474 relevant	A3P7QP6K56ED2Z	2
2192	2020-02-19 15:17:32	task started	A2GR3333S2F53G	8
2193	2020-02-19 15:17:34	search started	A240OTT1T85UGT	1
2194	2020-02-19 15:17:35	user queries subtopic 28 with: Black Death	A3P7QP6K56ED2Z	2
2195	2020-02-19 15:17:36	engine returns: 474	A3P7QP6K56ED2Z	2
2196	2020-02-19 15:17:40	users judges paragraph 474 irrelevant	A3P7QP6K56ED2Z	2
2197	2020-02-19 15:17:51	topic read	A2GR3333S2F53G	8
2198	2020-02-19 15:17:55	topic read	A2N9U74YIPDQ9F	7
2199	2020-02-19 15:17:56	topic 6 is assigned to the user	A2NI22SB1OFE1S	6
2200	2020-02-19 15:18:00	task started	A2NI22SB1OFE1S	6
2201	2020-02-19 15:18:05	search started	A7O82NXM2PI12	8
2202	2020-02-19 15:18:06	topic 6 is assigned to the user	A3RQR6LM6CHOMQ	6
2203	2020-02-19 15:18:11	user queries subtopic 29 with: Black Death geographical spread	A3P7QP6K56ED2Z	2
2204	2020-02-19 15:18:11	engine returns: 474	A3P7QP6K56ED2Z	2
2205	2020-02-19 15:18:19	users judges paragraph 474 relevant	A3P7QP6K56ED2Z	2
2206	2020-02-19 15:18:32	engine returns: 294	A7O82NXM2PI12	8
2207	2020-02-19 15:18:32	user queries subtopic 45 with: uses of oxygen	A7O82NXM2PI12	8
2208	2020-02-19 15:18:32	users judges paragraph 337 relevant	   A3TT7QV49VCZJ9	11
2209	2020-02-19 15:18:34	engine returns: 632	A240OTT1T85UGT	1
2210	2020-02-19 15:18:34	user queries subtopic 41 with: Harvard University History	A240OTT1T85UGT	1
2211	2020-02-19 15:18:40	search started	A2N9U74YIPDQ9F	7
2212	2020-02-19 15:18:50	task started	A3RQR6LM6CHOMQ	6
2213	2020-02-19 15:18:51	users judges paragraph 294 relevant	A7O82NXM2PI12	8
2214	2020-02-19 15:19:02	user queries subtopic 61 with: immunology basics	A2N9U74YIPDQ9F	7
2215	2020-02-19 15:19:02	engine returns: 801	A2N9U74YIPDQ9F	7
2216	2020-02-19 15:19:02	user queries subtopic 30 with: Black Death impact on population	A3P7QP6K56ED2Z	2
2217	2020-02-19 15:19:02	engine returns: 483	A3P7QP6K56ED2Z	2
2218	2020-02-19 15:19:06	users judges paragraph 483 relevant	A3P7QP6K56ED2Z	2
2219	2020-02-19 15:19:15	user queries subtopic 49 with: oxygen safety	A7O82NXM2PI12	8
2220	2020-02-19 15:19:15	engine returns: 294	A7O82NXM2PI12	8
2221	2020-02-19 15:19:21	users judges paragraph 801 relevant	A2N9U74YIPDQ9F	7
2222	2020-02-19 15:19:26	topic read	A3RQR6LM6CHOMQ	6
2223	2020-02-19 15:19:33	users judges paragraph 632 irrelevant	A240OTT1T85UGT	1
2224	2020-02-19 15:19:37	users judges paragraph 294 irrelevant	A7O82NXM2PI12	8
2225	2020-02-19 15:19:42	user queries subtopic 31 with: Black Death symptoms and treatment	A3P7QP6K56ED2Z	2
2226	2020-02-19 15:19:42	engine returns: 474	A3P7QP6K56ED2Z	2
2227	2020-02-19 15:19:46	users judges paragraph 474 relevant	A3P7QP6K56ED2Z	2
2228	2020-02-19 15:19:46	engine returns: 801	A2N9U74YIPDQ9F	7
2229	2020-02-19 15:19:46	user queries subtopic 62 with: immunology components	A2N9U74YIPDQ9F	7
2230	2020-02-19 15:19:52	engine returns: 632	A240OTT1T85UGT	1
2231	2020-02-19 15:19:52	user queries subtopic 41 with: Harvard University founding	A240OTT1T85UGT	1
2232	2020-02-19 15:19:53	topic read	A2NI22SB1OFE1S	6
2233	2020-02-19 15:19:56	search started	A2NI22SB1OFE1S	6
2234	2020-02-19 15:19:58	user queries subtopic 46 with: oxygen storage	A7O82NXM2PI12	8
2235	2020-02-19 15:19:58	engine returns: 301	A7O82NXM2PI12	8
2236	2020-02-19 15:20:00	satisfaction question started	A2NI22SB1OFE1S	6
2237	2020-02-19 15:20:03	task completed	A2NI22SB1OFE1S	6
2238	2020-02-19 15:20:03	user is satisfied	A2NI22SB1OFE1S	6
2239	2020-02-19 15:20:03	users judges paragraph 301 relevant	A7O82NXM2PI12	8
2240	2020-02-19 15:20:06	users judges paragraph 632 relevant	A240OTT1T85UGT	1
2241	2020-02-19 15:20:12	user queries subtopic 32 with: Black Death modern	A3P7QP6K56ED2Z	2
2242	2020-02-19 15:20:12	engine returns: 487	A3P7QP6K56ED2Z	2
2243	2020-02-19 15:20:15	users judges paragraph 487 relevant	A3P7QP6K56ED2Z	2
2244	2020-02-19 15:20:19	users judges paragraph 801 relevant	A2N9U74YIPDQ9F	7
2245	2020-02-19 15:20:19	satisfaction question started	A3P7QP6K56ED2Z	2
2246	2020-02-19 15:20:22	search started	A3RQR6LM6CHOMQ	6
2247	2020-02-19 15:20:22	task completed	A3P7QP6K56ED2Z	2
2248	2020-02-19 15:20:22	user is satisfied	A3P7QP6K56ED2Z	2
2249	2020-02-19 15:20:29	engine returns: 286	A7O82NXM2PI12	8
2250	2020-02-19 15:20:29	user queries subtopic 44 with: oxygen biological role	A7O82NXM2PI12	8
2251	2020-02-19 15:20:37	engine returns: 636	A240OTT1T85UGT	1
2252	2020-02-19 15:20:37	user queries subtopic 38 with: Harvard University finances	A240OTT1T85UGT	1
2253	2020-02-19 15:20:40	users judges paragraph 286 relevant	A7O82NXM2PI12	8
2254	2020-02-19 15:20:40	users judges paragraph 636 relevant	A240OTT1T85UGT	1
2255	2020-02-19 15:20:45	engine returns: 829	A2N9U74YIPDQ9F	7
2256	2020-02-19 15:20:45	user queries subtopic 63 with: immunology disorders	A2N9U74YIPDQ9F	7
2257	2020-02-19 15:20:45	topic read	A28ZPY6D5AS7GZ	2
2258	2020-02-19 15:20:57	users judges paragraph 829 relevant	A2N9U74YIPDQ9F	7
2259	2020-02-19 15:20:59	engine returns: 623	A240OTT1T85UGT	1
2260	2020-02-19 15:20:59	user queries subtopic 40 with: Harvard university alumni	A240OTT1T85UGT	1
2261	2020-02-19 15:21:02	user queries subtopic 13 with: Store of wealth	A3RQR6LM6CHOMQ	6
2262	2020-02-19 15:21:02	engine returns: 675	A3RQR6LM6CHOMQ	6
2263	2020-02-19 15:21:03	search started	A28ZPY6D5AS7GZ	2
2264	2020-02-19 15:21:05	users judges paragraph 623 relevant	A240OTT1T85UGT	1
2265	2020-02-19 15:21:14	engine returns: 831	A2N9U74YIPDQ9F	7
2266	2020-02-19 15:21:14	user queries subtopic 64 with: immunology medicine manipulation	A2N9U74YIPDQ9F	7
2267	2020-02-19 15:21:17	topic 4 is assigned to the user	A22BBAU24IEHPL	4
2268	2020-02-19 15:21:18	users judges paragraph 675 irrelevant	A3RQR6LM6CHOMQ	6
2269	2020-02-19 15:21:24	user queries subtopic 28 with: Black Death	A28ZPY6D5AS7GZ	2
2270	2020-02-19 15:21:24	engine returns: 474	A28ZPY6D5AS7GZ	2
2271	2020-02-19 15:21:32	task started	A22BBAU24IEHPL	4
2272	2020-02-19 15:21:32	engine returns: 644	A240OTT1T85UGT	1
2273	2020-02-19 15:21:32	user queries subtopic 39 with: harvard university academic programs	A240OTT1T85UGT	1
2274	2020-02-19 15:21:33	user queries subtopic 45 with: oxygen production	A7O82NXM2PI12	8
2275	2020-02-19 15:21:33	engine returns: 294	A7O82NXM2PI12	8
2276	2020-02-19 15:21:37	users judges paragraph 474 relevant	A28ZPY6D5AS7GZ	2
2277	2020-02-19 15:21:38	users judges paragraph 831 relevant	A2N9U74YIPDQ9F	7
2278	2020-02-19 15:21:41	users judges paragraph 644 relevant	A240OTT1T85UGT	1
2279	2020-02-19 15:21:46	satisfaction question started	A240OTT1T85UGT	1
2280	2020-02-19 15:21:46	user queries subtopic 28 with: Black Death	A28ZPY6D5AS7GZ	2
2281	2020-02-19 15:21:46	engine returns: 474	A28ZPY6D5AS7GZ	2
2282	2020-02-19 15:21:58	engine returns: 838	A2N9U74YIPDQ9F	7
2283	2020-02-19 15:21:58	user queries subtopic 65 with: immunology evolution	A2N9U74YIPDQ9F	7
2284	2020-02-19 15:22:01	user queries subtopic 16 with: factors causing economic inequality	A3RQR6LM6CHOMQ	6
2285	2020-02-19 15:22:01	engine returns: 675	A3RQR6LM6CHOMQ	6
2286	2020-02-19 15:22:01	users judges paragraph 294 relevant	A7O82NXM2PI12	8
2287	2020-02-19 15:22:10	user is satisfied	A240OTT1T85UGT	1
2288	2020-02-19 15:22:10	task completed	A240OTT1T85UGT	1
2289	2020-02-19 15:22:12	users judges paragraph 675 relevant	A3RQR6LM6CHOMQ	6
2290	2020-02-19 15:22:14	users judges paragraph 838 relevant	A2N9U74YIPDQ9F	7
2291	2020-02-19 15:22:15	engine returns: 332	   A3TT7QV49VCZJ9	11
2292	2020-02-19 15:22:15	user queries subtopic 55 with: european union structure	   A3TT7QV49VCZJ9	11
2293	2020-02-19 15:22:18	users judges paragraph 474 irrelevant	A28ZPY6D5AS7GZ	2
2294	2020-02-19 15:22:20	topic read	A22BBAU24IEHPL	4
2295	2020-02-19 15:22:20	search started	A2GR3333S2F53G	8
2296	2020-02-19 15:22:24	engine returns: 286	A7O82NXM2PI12	8
2297	2020-02-19 15:22:24	user queries subtopic 48 with: oxygen compunds	A7O82NXM2PI12	8
2298	2020-02-19 15:22:30	engine returns: 803	A2N9U74YIPDQ9F	7
2299	2020-02-19 15:22:30	user queries subtopic 66 with: immunology history	A2N9U74YIPDQ9F	7
2300	2020-02-19 15:22:33	users judges paragraph 286 irrelevant	A7O82NXM2PI12	8
2301	2020-02-19 15:22:34	users judges paragraph 332 relevant	   A3TT7QV49VCZJ9	11
2302	2020-02-19 15:22:41	users judges paragraph 803 relevant	A2N9U74YIPDQ9F	7
2303	2020-02-19 15:22:42	satisfaction question started	   A3TT7QV49VCZJ9	11
2304	2020-02-19 15:22:46	satisfaction question started	A2N9U74YIPDQ9F	7
2305	2020-02-19 15:22:51	user is unsatisfied	A2N9U74YIPDQ9F	7
2306	2020-02-19 15:22:51	task completed	A2N9U74YIPDQ9F	7
2307	2020-02-19 15:22:53	user queries subtopic 42 with: What element is Oxygen in the periodic table	A2GR3333S2F53G	8
2308	2020-02-19 15:22:54	user queries subtopic 47 with: oxygen applications	A7O82NXM2PI12	8
2309	2020-02-19 15:22:54	engine returns: 301	A7O82NXM2PI12	8
2310	2020-02-19 15:22:59	users judges paragraph 301 irrelevant	A7O82NXM2PI12	8
2311	2020-02-19 15:22:59	task completed	   A3TT7QV49VCZJ9	11
2312	2020-02-19 15:22:59	user is unsatisfied	   A3TT7QV49VCZJ9	11
2313	2020-02-19 15:23:04	user queries subtopic 29 with: Black Death geographical spread	A28ZPY6D5AS7GZ	2
2314	2020-02-19 15:23:04	engine returns: 474	A28ZPY6D5AS7GZ	2
2315	2020-02-19 15:23:12	users judges paragraph 474 relevant	A28ZPY6D5AS7GZ	2
2316	2020-02-19 15:23:13	satisfaction question started	A7O82NXM2PI12	8
2317	2020-02-19 15:23:14	engine returns: 699	A3RQR6LM6CHOMQ	6
2318	2020-02-19 15:23:14	user queries subtopic 12 with: Historical background of economic inequality	A3RQR6LM6CHOMQ	6
2319	2020-02-19 15:23:20	users judges paragraph 699 relevant	A3RQR6LM6CHOMQ	6
2320	2020-02-19 15:23:25	user is satisfied	A7O82NXM2PI12	8
2321	2020-02-19 15:23:25	task completed	A7O82NXM2PI12	8
2322	2020-02-19 15:23:31	user queries subtopic 31 with: Black Death impact on populations	A28ZPY6D5AS7GZ	2
2323	2020-02-19 15:23:31	engine returns: 474	A28ZPY6D5AS7GZ	2
2324	2020-02-19 15:23:40	users judges paragraph 474 relevant	A28ZPY6D5AS7GZ	2
2325	2020-02-19 15:24:02	user queries subtopic 30 with: Black Death symptoms and treatments	A28ZPY6D5AS7GZ	2
2326	2020-02-19 15:24:02	engine returns: 483	A28ZPY6D5AS7GZ	2
2327	2020-02-19 15:24:16	topic 6 is assigned to the user	A2GR3333S2F53G	6
2328	2020-02-19 15:24:19	task started	A2GR3333S2F53G	6
2329	2020-02-19 15:24:27	topic read	A2GR3333S2F53G	6
2330	2020-02-19 15:24:32	search started	A2GR3333S2F53G	6
2331	2020-02-19 15:24:36	users judges paragraph 483 relevant	A28ZPY6D5AS7GZ	2
2332	2020-02-19 15:24:37	topic 11 is assigned to the user	A2S64AUN7JI7ZS	11
2333	2020-02-19 15:24:38	task started	A2S64AUN7JI7ZS	11
2334	2020-02-19 15:24:46	topic 2 is assigned to the user	A14E0Y5HPALKZN	2
2335	2020-02-19 15:24:50	user queries subtopic 32 with: Black Death modern research	A28ZPY6D5AS7GZ	2
2336	2020-02-19 15:24:50	engine returns: 487	A28ZPY6D5AS7GZ	2
2337	2020-02-19 15:24:53	topic 8 is assigned to the user	A22BBAU24IEHPL	8
2338	2020-02-19 15:24:56	task started	A14E0Y5HPALKZN	2
2339	2020-02-19 15:25:01	task started	A22BBAU24IEHPL	8
2340	2020-02-19 15:25:02	users judges paragraph 487 relevant	A28ZPY6D5AS7GZ	2
2341	2020-02-19 15:25:02	topic 11 is assigned to the user	AJQ71YIGY01HZ	11
2342	2020-02-19 15:25:06	engine returns: 674	A3RQR6LM6CHOMQ	6
2343	2020-02-19 15:25:06	user queries subtopic 16 with: impact of wealth transfer in economic inequality	A3RQR6LM6CHOMQ	6
2344	2020-02-19 15:25:06	task started	AJQ71YIGY01HZ	11
2345	2020-02-19 15:25:09	satisfaction question started	A28ZPY6D5AS7GZ	2
2346	2020-02-19 15:25:09	user queries subtopic 15 with: What is Economic Inequality and its role throughout the world	A2GR3333S2F53G	6
2347	2020-02-19 15:25:11	user is satisfied	A28ZPY6D5AS7GZ	2
2348	2020-02-19 15:25:11	task completed	A28ZPY6D5AS7GZ	2
2349	2020-02-19 15:25:12	topic 3 is assigned to the user	A1TN3I2GO6FA8T	3
2350	2020-02-19 15:25:16	users judges paragraph 674 relevant	A3RQR6LM6CHOMQ	6
2351	2020-02-19 15:25:23	task started	A1TN3I2GO6FA8T	3
2352	2020-02-19 15:25:24	topic read	A14E0Y5HPALKZN	2
2353	2020-02-19 15:25:27	topic read	AJQ71YIGY01HZ	11
2354	2020-02-19 15:25:31	search started	AJQ71YIGY01HZ	11
2355	2020-02-19 15:25:49	user queries subtopic 17 with: solutions to economic inequality	A3RQR6LM6CHOMQ	6
2356	2020-02-19 15:25:49	engine returns: 708	A3RQR6LM6CHOMQ	6
2357	2020-02-19 15:25:53	users judges paragraph 708 relevant	A3RQR6LM6CHOMQ	6
2358	2020-02-19 15:26:21	user queries subtopic 60 with: European Union Law	AJQ71YIGY01HZ	11
2359	2020-02-19 15:26:21	engine returns: 337	AJQ71YIGY01HZ	11
2360	2020-02-19 15:26:31	users judges paragraph 337 relevant	AJQ71YIGY01HZ	11
2361	2020-02-19 15:26:53	topic 10 is assigned to the user	AG6WV3WODQ7IN	10
2362	2020-02-19 15:26:56	task started	AG6WV3WODQ7IN	10
2363	2020-02-19 15:27:00	user queries subtopic 13 with: economic inequality theories	A3RQR6LM6CHOMQ	6
2364	2020-02-19 15:27:00	engine returns: 689	A3RQR6LM6CHOMQ	6
2365	2020-02-19 15:27:07	users judges paragraph 689 relevant	A3RQR6LM6CHOMQ	6
2366	2020-02-19 15:28:16	topic 1 is assigned to the user	A1AZLJ3R5FQ9B7	1
2367	2020-02-19 15:28:21	task started	A1AZLJ3R5FQ9B7	1
2368	2020-02-19 15:28:46	topic read	A1AZLJ3R5FQ9B7	1
2369	2020-02-19 15:28:52	topic read	A2S64AUN7JI7ZS	11
2370	2020-02-19 15:28:52	topic read	AG6WV3WODQ7IN	10
2371	2020-02-19 15:28:59	search started	A1AZLJ3R5FQ9B7	1
2372	2020-02-19 15:29:32	satisfaction question started	A3RQR6LM6CHOMQ	6
2373	2020-02-19 15:29:33	topic 10 is assigned to the user	A2KHMKJUVDMK1N	10
2374	2020-02-19 15:29:37	task started	A2KHMKJUVDMK1N	10
2375	2020-02-19 15:29:37	user is satisfied	A3RQR6LM6CHOMQ	6
2376	2020-02-19 15:29:37	task completed	A3RQR6LM6CHOMQ	6
2377	2020-02-19 15:29:42	search started	AG6WV3WODQ7IN	10
2378	2020-02-19 15:29:45	engine returns: 632	A1AZLJ3R5FQ9B7	1
2379	2020-02-19 15:29:46	user queries subtopic 37 with: Harvard Univ history	A1AZLJ3R5FQ9B7	1
2380	2020-02-19 15:29:48	topic read	A2KHMKJUVDMK1N	10
2381	2020-02-19 15:29:55	users judges paragraph 632 relevant	A1AZLJ3R5FQ9B7	1
2382	2020-02-19 15:29:57	search started	A2KHMKJUVDMK1N	10
2383	2020-02-19 15:30:05	topic 11 is assigned to the user	AV7UX8QQXABSK	11
2384	2020-02-19 15:30:10	engine returns: 374	AG6WV3WODQ7IN	10
2385	2020-02-19 15:30:10	user queries subtopic 1 with: Amazon Rainforest	AG6WV3WODQ7IN	10
2386	2020-02-19 15:30:16	user queries subtopic 3 with: amazon rainforest	A2KHMKJUVDMK1N	10
2387	2020-02-19 15:30:16	engine returns: 381	A2KHMKJUVDMK1N	10
2388	2020-02-19 15:30:20	users judges paragraph 381 relevant	A2KHMKJUVDMK1N	10
2389	2020-02-19 15:30:22	users judges paragraph 374 relevant	AG6WV3WODQ7IN	10
2390	2020-02-19 15:30:22	task started	AV7UX8QQXABSK	11
2391	2020-02-19 15:30:25	user queries subtopic 3 with: amazon rainforest	A2KHMKJUVDMK1N	10
2392	2020-02-19 15:30:26	engine returns: 381	A2KHMKJUVDMK1N	10
2393	2020-02-19 15:30:27	topic 3 is assigned to the user	A2PH5T3HCCCXIN	3
2394	2020-02-19 15:30:29	topic read	AV7UX8QQXABSK	11
2395	2020-02-19 15:30:31	search started	AV7UX8QQXABSK	11
2396	2020-02-19 15:30:31	user queries subtopic 1 with: Amazon Rainforest	AG6WV3WODQ7IN	10
2397	2020-02-19 15:30:31	engine returns: 374	AG6WV3WODQ7IN	10
2398	2020-02-19 15:30:32	users judges paragraph 381 irrelevant	A2KHMKJUVDMK1N	10
2399	2020-02-19 15:30:38	users judges paragraph 374 irrelevant	AG6WV3WODQ7IN	10
2400	2020-02-19 15:30:38	engine returns: 644	A1AZLJ3R5FQ9B7	1
2401	2020-02-19 15:30:38	user queries subtopic 39 with: Harvard academic programs	A1AZLJ3R5FQ9B7	1
2402	2020-02-19 15:30:38	task started	A2PH5T3HCCCXIN	3
2403	2020-02-19 15:30:42	engine returns: 381	A2KHMKJUVDMK1N	10
2404	2020-02-19 15:30:42	user queries subtopic 3 with: amazon rainforest	A2KHMKJUVDMK1N	10
2405	2020-02-19 15:30:44	users judges paragraph 381 relevant	A2KHMKJUVDMK1N	10
2406	2020-02-19 15:30:46	users judges paragraph 644 irrelevant	A1AZLJ3R5FQ9B7	1
2407	2020-02-19 15:30:48	user queries subtopic 1 with: Amazon Rainforest	AG6WV3WODQ7IN	10
2408	2020-02-19 15:30:48	engine returns: 374	AG6WV3WODQ7IN	10
2409	2020-02-19 15:30:54	users judges paragraph 374 relevant	AG6WV3WODQ7IN	10
2410	2020-02-19 15:30:57	satisfaction question started	A2KHMKJUVDMK1N	10
2411	2020-02-19 15:30:59	user is satisfied	A2KHMKJUVDMK1N	10
2412	2020-02-19 15:30:59	task completed	A2KHMKJUVDMK1N	10
2413	2020-02-19 15:31:03	topic read	A2PH5T3HCCCXIN	3
2414	2020-02-19 15:31:16	user queries subtopic 38 with: Harvard cost	A1AZLJ3R5FQ9B7	1
2415	2020-02-19 15:31:16	engine returns: 636	A1AZLJ3R5FQ9B7	1
2416	2020-02-19 15:31:23	users judges paragraph 636 irrelevant	A1AZLJ3R5FQ9B7	1
2417	2020-02-19 15:31:29	search started	A2PH5T3HCCCXIN	3
2418	2020-02-19 15:31:48	engine returns: 374	AG6WV3WODQ7IN	10
2419	2020-02-19 15:31:48	user queries subtopic 1 with: Amazon Rainforest	AG6WV3WODQ7IN	10
2420	2020-02-19 15:32:14	satisfaction question started	A2PH5T3HCCCXIN	3
2421	2020-02-19 15:32:17	user is satisfied	A2PH5T3HCCCXIN	3
2422	2020-02-19 15:32:17	task completed	A2PH5T3HCCCXIN	3
2423	2020-02-19 15:32:54	topic 8 is assigned to the user	A23DLX3K161MH3	8
2424	2020-02-19 15:33:03	task started	A23DLX3K161MH3	8
2425	2020-02-19 15:33:14	topic 7 is assigned to the user	A2P6744B04HU09	7
2426	2020-02-19 15:33:26	task started	A2P6744B04HU09	7
2427	2020-02-19 15:33:31	topic read	A23DLX3K161MH3	8
2428	2020-02-19 15:33:54	topic read	A2P6744B04HU09	7
2429	2020-02-19 15:33:58	search started	A2P6744B04HU09	7
2430	2020-02-19 15:34:02	users judges paragraph 374 relevant	AG6WV3WODQ7IN	10
2431	2020-02-19 15:34:02	search started	A23DLX3K161MH3	8
2432	2020-02-19 15:34:07	satisfaction question started	AG6WV3WODQ7IN	10
2433	2020-02-19 15:34:10	task completed	AG6WV3WODQ7IN	10
2434	2020-02-19 15:34:10	user is satisfied	AG6WV3WODQ7IN	10
2435	2020-02-19 15:34:27	user queries subtopic 44 with: Oxygen	A23DLX3K161MH3	8
2436	2020-02-19 15:34:27	engine returns: 286	A23DLX3K161MH3	8
2437	2020-02-19 15:34:40	topic 10 is assigned to the user	A1K8QNLYYYX21W	10
2438	2020-02-19 15:34:53	task started	A1K8QNLYYYX21W	10
2439	2020-02-19 15:34:58	users judges paragraph 286 relevant	A23DLX3K161MH3	8
2440	2020-02-19 15:35:18	user queries subtopic 50 with: Oxygen facts	A23DLX3K161MH3	8
2441	2020-02-19 15:35:18	engine returns: 282	A23DLX3K161MH3	8
2442	2020-02-19 15:35:26	users judges paragraph 282 relevant	A23DLX3K161MH3	8
2443	2020-02-19 15:35:34	user queries subtopic 44 with: Oxygen	A23DLX3K161MH3	8
2444	2020-02-19 15:35:34	engine returns: 286	A23DLX3K161MH3	8
2445	2020-02-19 15:35:39	topic 5 is assigned to the user	A23BMD8M0RLV77	5
2446	2020-02-19 15:35:41	users judges paragraph 286 irrelevant	A23DLX3K161MH3	8
2447	2020-02-19 15:35:42	task started	A23BMD8M0RLV77	5
2448	2020-02-19 15:35:59	engine returns: 294	A23DLX3K161MH3	8
2449	2020-02-19 15:35:59	user queries subtopic 45 with: Oxygen industrial	A23DLX3K161MH3	8
2450	2020-02-19 15:36:15	users judges paragraph 294 relevant	A23DLX3K161MH3	8
2451	2020-02-19 15:36:29	topic read	A23BMD8M0RLV77	5
2452	2020-02-19 15:36:33	user queries subtopic 49 with: Oxygen safety	A23DLX3K161MH3	8
2453	2020-02-19 15:36:33	engine returns: 294	A23DLX3K161MH3	8
2454	2020-02-19 15:36:35	search started	A2S64AUN7JI7ZS	11
2455	2020-02-19 15:36:40	users judges paragraph 294 irrelevant	A23DLX3K161MH3	8
2456	2020-02-19 15:36:47	user queries subtopic 51 with: European Union Law	A2S64AUN7JI7ZS	11
2457	2020-02-19 15:36:47	engine returns: 331	A2S64AUN7JI7ZS	11
2458	2020-02-19 15:36:49	satisfaction question started	A23DLX3K161MH3	8
2459	2020-02-19 15:36:54	user is satisfied	A23DLX3K161MH3	8
2460	2020-02-19 15:36:54	task completed	A23DLX3K161MH3	8
2461	2020-02-19 15:37:10	topic 3 is assigned to the user	A3E50NZCJNLDG1	3
2462	2020-02-19 15:37:23	task started	A3E50NZCJNLDG1	3
2463	2020-02-19 15:38:04	topic read	A3E50NZCJNLDG1	3
2464	2020-02-19 15:38:05	users judges paragraph 331 relevant	A2S64AUN7JI7ZS	11
2465	2020-02-19 15:38:08	user queries subtopic 51 with: European Union Law	A2S64AUN7JI7ZS	11
2466	2020-02-19 15:38:08	engine returns: 331	A2S64AUN7JI7ZS	11
2467	2020-02-19 15:38:14	search started	A3E50NZCJNLDG1	3
2468	2020-02-19 15:38:16	users judges paragraph 331 relevant	A2S64AUN7JI7ZS	11
2469	2020-02-19 15:38:19	user queries subtopic 51 with: European Union Law	A2S64AUN7JI7ZS	11
2470	2020-02-19 15:38:19	engine returns: 331	A2S64AUN7JI7ZS	11
2471	2020-02-19 15:38:23	users judges paragraph 331 relevant	A2S64AUN7JI7ZS	11
2472	2020-02-19 15:38:34	user queries subtopic 51 with: European Union Law	A2S64AUN7JI7ZS	11
2473	2020-02-19 15:38:34	engine returns: 331	A2S64AUN7JI7ZS	11
2474	2020-02-19 15:38:35	users judges paragraph 331 relevant	A2S64AUN7JI7ZS	11
2475	2020-02-19 15:38:49	satisfaction question started	A2S64AUN7JI7ZS	11
2476	2020-02-19 15:38:58	user is satisfied	A2S64AUN7JI7ZS	11
2477	2020-02-19 15:38:58	task completed	A2S64AUN7JI7ZS	11
2478	2020-02-19 15:39:30	topic read	A2FBP73AQACKZ2	7
2479	2020-02-19 15:42:28	topic 8 is assigned to the user	A2MOC4PTJYY15B	8
2480	2020-02-19 15:42:31	task started	A2MOC4PTJYY15B	8
2481	2020-02-19 15:42:57	topic 2 is assigned to the user	A1UY2W2FL9CWN	2
2482	2020-02-19 15:43:03	task started	A1UY2W2FL9CWN	2
2483	2020-02-19 15:43:21	topic read	A1UY2W2FL9CWN	2
2484	2020-02-19 15:43:35	search started	A1UY2W2FL9CWN	2
2485	2020-02-19 15:43:59	engine returns: 474	A1UY2W2FL9CWN	2
2486	2020-02-19 15:43:59	user queries subtopic 28 with: black death plague origins	A1UY2W2FL9CWN	2
2487	2020-02-19 15:44:03	users judges paragraph 474 relevant	A1UY2W2FL9CWN	2
2488	2020-02-19 15:44:10	topic read	A2MOC4PTJYY15B	8
2489	2020-02-19 15:44:10	search started	A2MOC4PTJYY15B	8
2490	2020-02-19 15:44:20	engine returns: 474	A1UY2W2FL9CWN	2
2491	2020-02-19 15:44:20	user queries subtopic 29 with: black death geographical spread	A1UY2W2FL9CWN	2
2492	2020-02-19 15:44:29	users judges paragraph 474 relevant	A1UY2W2FL9CWN	2
2493	2020-02-19 15:44:55	engine returns: 474	A1UY2W2FL9CWN	2
2494	2020-02-19 15:44:55	user queries subtopic 31 with: black death fatalities	A1UY2W2FL9CWN	2
2495	2020-02-19 15:45:01	topic 9 is assigned to the user	A3EVXSWHYA1PTT	9
2496	2020-02-19 15:45:02	users judges paragraph 474 relevant	A1UY2W2FL9CWN	2
2497	2020-02-19 15:45:10	task started	A3EVXSWHYA1PTT	9
2498	2020-02-19 15:45:22	topic 6 is assigned to the user	A196XR61DIW5GU	6
2499	2020-02-19 15:45:24	task started	A196XR61DIW5GU	6
2500	2020-02-19 15:45:26	engine returns: 483	A1UY2W2FL9CWN	2
2501	2020-02-19 15:45:26	user queries subtopic 30 with: symptoms and treatments of black death	A1UY2W2FL9CWN	2
2502	2020-02-19 15:45:32	users judges paragraph 483 relevant	A1UY2W2FL9CWN	2
